"","TARGET","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN"
"10726","0","F",10110.24,"PROF","31-35",469,13,"SA",42,7,7,3,1,1,0,2,"0",13000,380210,77690,622122,0,"0",0,0,0,0,13000,126736.67,38845,622122,0
"10727","0","F",1838442.47,"SENP","41-45",321,25,"SA",198,6,2,2,0,0,0,0,"1",0,96460,0,0,0,"0",0,0,0,0,0,48230,0,0,0
"10728","1","M",103745.46,"PROF","31-35",780,16,"CA",120,64,3,2,1,0,0,0,"0",17500,303760,0,0,0,"1",0,0,0,0,17500,151880,0,0,0
"10729","0","M",3579170.03,"SENP","46-50",509,22,"SA",98,0,3,3,0,0,0,0,"0",0,882760,0,0,0,"0",0,0,0,0,0,294253.33,0,0,0
"10730","0","M",7392.33,"SAL","26-30",224,7,"CA",65,26,24,5,3,7,1,8,"0",20700,307400,227490,982514,184342,"0",0,0,0,0,6900,61480,28436.25,140359.14,184342
"10731","0","M",222957.05,"SAL","36-40",301,11,"SA",105,4,3,1,0,0,0,2,"0",0,410660,28990,0,0,"0",0,0,0,0,0,410660,14495,0,0
"10732","0","M",568569.06,"SENP","36-40",931,16,"SA",110,4,3,0,0,0,0,3,"0",0,0,30630,0,0,"1",0,0,0,0,0,0,10210,0,0
"10733","1","M",12824.56,"SELF-EMP","36-40",213,13,"SA",202,14,14,3,2,4,1,4,"0",7800,19940,18220,757570,114890,"0",0,0,0,0,3900,6646.67,4555,189392.5,114890
"10734","0","M",0,"SAL","41-45",313,5,"SA",129,17,14,6,2,4,1,1,"1",12400,619170,26080,892013,155399,"1",0,170,0,0,6200,103195,26080,223003.25,155399
"10735","0","M",283384.43,"SELF-EMP","36-40",213,10,"SA",189,5,6,2,1,1,0,2,"0",300,742680,27980,969758,0,"0",0,0,0,0,300,371340,13990,969758,0
"10736","0","M",284084.13,"SELF-EMP","31-35",438,7,"SA",175,11,9,4,1,0,1,3,"0",19500,936700,0,0,156786,"0",0,0,0,0,19500,234175,0,0,156786
"10737","0","M",537884.95,"SELF-EMP","<25",868,17,"SA",88,6,5,1,1,1,0,2,"0",2900,636360,75740,359549,0,"0",0,0,0,0,2900,636360,37870,359549,0
"10738","0","M",34968.81,"SAL","36-40",141,21,"SA",116,10,2,2,0,0,0,0,"0",0,348770,0,0,0,"0",0,0,0,0,0,174385,0,0,0
"10739","0","F",10918.72,"SAL","26-30",832,26,"CA",113,9,3,2,0,0,1,0,"0",0,500250,0,0,61942,"0",0,0,0,0,0,250125,0,0,61942
"10740","0","M",362162.77,"SELF-EMP","41-45",677,25,"SA",40,7,3,3,0,0,0,0,"0",0,459040,0,0,0,"0",0,0,0,0,0,153013.33,0,0,0
"10741","0","M",565562.96,"SAL",">50",288,12,"SA",132,15,8,3,1,0,0,4,"0",14400,710610,98720,0,0,"0",0,0,0,0,14400,236870,24680,0,0
"10742","0","M",254811.7,"SAL","41-45",214,12,"SA",212,14,7,4,1,1,0,1,"1",14100,216100,0,401637,0,"0",0,0,0,0,14100,54025,0,401637,0
"10743","0","M",63917.65,"PROF","26-30",866,6,"SA",210,16,14,7,2,4,1,0,"0",38200,949830,0,939445,20635,"0",0,0,0,0,19100,135690,0,234861.25,20635
"10744","0","M",350636.51,"PROF","31-35",179,19,"CA",73,20,1,1,0,0,0,0,"0",0,243550,0,0,0,"0",0,0,0,0,0,243550,0,0,0
"10745","1","F",35229.05,"PROF","41-45",280,25,"CA",158,51,2,1,0,1,0,0,"0",0,227900,0,427654,0,"0",0,0,0,0,0,227900,0,427654,0
"10746","0","M",27994.51,"SENP","36-40",336,11,"SA",105,12,6,3,1,1,0,1,"1",300,760190,0,777926,0,"0",0,0,0,0,300,253396.67,0,777926,0
"10747","0","M",90724.13,"PROF",">50",768,7,"SA",220,12,6,3,1,1,0,1,"0",12900,358370,0,711959,0,"1",0,0,1,0,12900,119456.67,0,711959,0
"10748","0","M",814656.07,"PROF","36-40",743,22,"CA",153,5,2,2,0,0,0,0,"0",0,363300,0,0,0,"1",0,0,0,0,0,181650,0,0,0
"10749","1","M",1112368.21,"SAL","41-45",154,9,"SA",48,13,7,2,1,0,0,4,"0",17200,279070,82890,0,0,"0",0,0,0,0,17200,139535,20722.5,0,0
"10750","0","M",106002.79,"SENP","26-30",125,4,"SA",198,12,6,1,1,0,0,4,"1",12200,273440,99310,0,0,"0",0,0,0,0,12200,273440,24827.5,0,0
"10751","1","M",80500.18,"SELF-EMP",">50",465,2,"SA",181,2,6,3,1,1,0,1,"0",9200,247340,0,340696,0,"0",0,0,0,0,9200,82446.67,0,340696,0
"10752","0","F",1160940.29,"SELF-EMP","26-30",696,6,"SA",104,7,5,2,1,1,0,1,"1",3600,750150,0,108569,0,"0",0,0,0,0,3600,375075,0,108569,0
"10753","0","M",905697.11,"SAL","<25",164,23,"SA",39,11,2,1,0,0,0,1,"0",0,696840,71540,0,0,"1",0,0,0,1,0,696840,71540,0,0
"10754","0","M",2918796.61,"PROF","36-40",259,31,"SA",176,14,3,1,1,1,0,0,"0",14800,586440,0,209882,0,"0",0,0,0,0,14800,586440,0,209882,0
"10755","1","M",89949.3,"PROF","41-45",132,1,"SA",163,14,14,5,2,4,1,2,"1",6700,557480,68969,840105,88257,"0",0,0,0,0,3350,111496,34484.5,210026.25,88257
"10756","0","M",312644.71,"SENP",">50",320,19,"CA",137,5,5,1,1,1,0,2,"0",8800,211860,42570,2233,0,"0",0,0,0,0,8800,211860,21285,2233,0
"10757","0","M",770083.29,"SAL","41-45",632,7,"SA",195,16,15,2,2,4,1,6,"1",39100,797180,174750,580137,19841,"0",0,0,0,0,19550,398590,29125,145034.25,19841
"10758","0","M",185393.02,"PROF","46-50",271,28,"SA",202,17,2,1,0,0,0,1,"0",0,883530,88240,0,0,"0",0,0,0,1,0,883530,88240,0,0
"10759","0","M",15972.79,"SENP","46-50",327,22,"CA",113,17,1,1,0,0,0,0,"0",0,172120,0,0,0,"0",0,0,0,0,0,172120,0,0,0
"10760","0","M",1098195.92,"SAL",">50",532,6,"SA",220,2,2,1,0,0,0,1,"0",0,355330,0,0,0,"0",0,0,0,0,0,355330,0,0,0
"10761","0","M",169407.06,"SELF-EMP","36-40",101,19,"CA",122,1,1,1,0,0,0,0,"0",0,393270,0,0,0,"0",0,0,0,0,0,393270,0,0,0
"10762","0","M",175451.18,"SELF-EMP","26-30",582,14,"SA",166,6,6,3,1,1,0,1,"0",14000,825230,0,891202,0,"0",0,0,1,0,14000,275076.67,0,891202,0
"10763","0","M",87562,"PROF","26-30",124,18,"SA",89,12,6,2,1,1,0,2,"1",6600,41820,93140,864616,0,"1",0,0,0,0,6600,20910,46570,864616,0
"10764","0","M",386792.78,"SELF-EMP","46-50",518,17,"SA",172,18,14,2,2,4,1,5,"0",26100,562070,716080,369922,101242,"0",0,0,0,0,13050,281035,143216,92480.5,101242
"10765","0","M",209788.68,"PROF","26-30",431,16,"CA",127,4,4,2,0,0,0,2,"1",0,137760,44480,0,0,"0",0,0,0,0,0,68880,22240,0,0
"10766","0","M",283944.02,"PROF","<25",208,2,"SA",64,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"10767","0","F",124523.52,"SENP","<25",412,14,"SA",216,8,5,2,1,1,0,1,"1",19800,640620,0,891179,0,"0",0,0,0,1,19800,320310,0,891179,0
"10768","0","M",624323.61,"PROF","46-50",782,1,"SA",182,2,1,0,0,0,0,1,"0",0,0,38300,0,0,"0",0,0,0,0,0,0,38300,0,0
"10769","0","F",283944.02,"SELF-EMP","46-50",328,7,"SA",47,15,8,1,1,1,0,5,"0",7200,312170,249770,618705,0,"0",0,0,0,0,7200,312170,49954,618705,0
"10770","0","F",678814.05,"PROF",">50",231,11,"SA",160,11,6,0,1,1,0,4,"0",10700,0,78870,493540,0,"0",0,0,0,0,10700,0,19717.5,493540,0
"10771","0","M",18455.12,"SAL","<25",641,16,"SA",54,16,15,7,2,4,1,1,"0",40400,102080,64580,194662,85531,"1",0,0,0,0,20200,14582.86,64580,48665.5,85531
"10772","0","F",135168.22,"SELF-EMP","26-30",282,16,"SA",188,7,5,2,1,1,0,1,"0",8600,852700,0,690610,0,"0",0,0,0,0,8600,426350,0,690610,0
"10773","0","M",1882252.06,"SAL","41-45",900,21,"SA",30,20,3,0,1,1,1,0,"0",13700,0,0,55057,144549,"0",0,0,0,0,13700,0,0,55057,144549
"10774","0","F",44791.62,"SENP","26-30",337,27,"SA",163,2,2,1,0,1,0,0,"0",0,707960,0,263924,0,"0",0,0,0,0,0,707960,0,263924,0
"10775","0","M",1042914.1,"SENP",">50",219,22,"SA",107,2,3,1,0,2,0,0,"1",0,779600,0,103206,0,"0",0,0,0,0,0,779600,0,51603,0
"10776","0","M",80896.98,"SAL","26-30",394,4,"SA",183,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"10777","1","F",92756.66,"SELF-EMP","26-30",372,12,"CA",36,15,18,9,2,0,1,6,"0",43700,896690,223430,0,160448,"0",0,0,0,0,21850,99632.22,37238.33,0,160448
"10778","0","M",10241.79,"SELF-EMP","46-50",343,4,"SA",145,7,6,1,1,0,0,4,"0",8700,399600,73530,0,0,"0",0,0,0,0,8700,399600,18382.5,0,0
"10779","0","M",1460470.04,"SAL","26-30",717,9,"CA",80,4,4,3,0,0,0,1,"1",0,106900,0,0,0,"0",0,0,0,0,0,35633.33,0,0,0
"10780","0","M",0,"PROF","46-50",330,24,"CA",108,40,1,0,1,0,0,0,"0",5200,0,0,0,0,"1",0,170,0,0,5200,0,0,0,0
"10781","0","M",914810.49,"SENP","41-45",237,31,"SA",153,9,3,3,0,0,0,0,"0",0,603790,0,0,0,"0",0,0,0,0,0,201263.33,0,0,0
"10782","0","M",7181.11,"SELF-EMP","26-30",592,31,"SA",146,4,2,2,0,0,0,0,"0",0,994500,0,0,0,"0",0,0,0,0,0,497250,0,0,0
"10783","0","M",1439979.78,"SAL","<25",282,23,"SA",131,0,1,1,0,0,0,0,"0",0,875450,0,0,0,"0",0,0,0,0,0,875450,0,0,0
"10784","0","M",649794.72,"PROF","36-40",174,23,"SA",219,4,1,1,0,0,0,0,"0",0,232710,0,0,0,"0",0,0,0,0,0,232710,0,0,0
"10785","0","M",336870.1,"SENP","41-45",212,22,"SA",76,11,3,2,0,1,0,0,"0",0,966050,0,642439,0,"0",0,0,0,0,0,483025,0,642439,0
"10786","0","M",117083.65,"SELF-EMP","41-45",193,23,"CA",81,73,2,2,0,0,0,0,"0",0,653080,0,0,0,"1",0,0,0,0,0,326540,0,0,0
"10787","0","M",475995.49,"SAL","31-35",150,3,"SA",197,10,6,1,1,0,0,4,"1",1600,279950,85960,0,0,"0",0,0,0,0,1600,279950,21490,0,0
"10788","0","M",249296.32,"SENP","<25",214,24,"SA",127,12,2,1,0,1,0,0,"0",0,937030,0,400494,0,"1",0,0,0,0,0,937030,0,400494,0
"10789","0","M",19765.13,"SAL",">50",239,26,"SA",155,2,1,1,0,0,0,0,"1",0,861210,0,0,0,"0",0,0,0,0,0,861210,0,0,0
"10790","0","F",3945520.85,"PROF","41-45",189,1,"SA",170,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"10791","0","F",7674.23,"SENP","31-35",315,22,"CA",115,5,4,2,2,0,0,0,"0",17600,397640,0,0,0,"0",0,0,0,0,8800,198820,0,0,0
"10792","0","M",98862.43,"SAL","41-45",323,3,"SA",115,2,1,1,0,0,0,0,"0",0,98940,0,0,0,"0",0,0,0,0,0,98940,0,0,0
"10793","1","M",575795.93,"PROF","41-45",204,25,"CA",63,52,2,1,1,0,0,0,"0",10400,277690,0,0,0,"0",0,0,0,0,10400,277690,0,0,0
"10794","0","F",1363990.99,"SENP","46-50",282,3,"SA",70,8,6,3,1,1,0,1,"0",12100,967150,0,211883,0,"1",0,0,0,1,12100,322383.33,0,211883,0
"10795","0","F",1722092.95,"SENP",">50",463,14,"SA",163,7,5,0,1,0,0,4,"1",5900,0,13510,0,0,"0",0,0,0,0,5900,0,3377.5,0,0
"10796","0","M",1027465.84,"SAL","<25",420,21,"SA",212,16,2,1,1,0,0,0,"0",11500,235040,0,0,0,"0",0,0,0,0,11500,235040,0,0,0
"10797","0","F",963479.22,"SELF-EMP","31-35",194,1,"SA",203,8,5,1,1,1,0,2,"1",6800,394690,28800,813218,0,"0",0,0,0,0,6800,394690,14400,813218,0
"10798","0","M",2898688.68,"SELF-EMP","26-30",583,14,"SA",153,12,6,1,1,0,0,4,"1",11900,28700,80030,0,0,"1",0,0,0,0,11900,28700,20007.5,0,0
"10799","0","M",284834.95,"SENP","26-30",486,7,"SA",110,6,5,1,1,1,0,2,"0",10800,981970,94640,485953,0,"0",0,0,0,0,10800,981970,47320,485953,0
"10800","0","M",10974.49,"SAL","36-40",182,12,"SA",167,6,6,1,1,0,0,4,"0",12400,892850,91640,0,0,"0",0,0,0,0,12400,892850,22910,0,0
"10801","0","M",74148.23,"SAL","31-35",276,4,"SA",110,7,7,2,1,0,0,4,"0",8800,865380,24680,0,0,"1",0,0,1,0,8800,432690,6170,0,0
"10802","0","M",40974.88,"SAL","26-30",235,24,"CA",81,40,1,0,0,1,0,0,"0",0,0,0,730,0,"0",0,0,0,0,0,0,0,730,0
"10803","0","M",623530.35,"SELF-EMP","26-30",150,27,"SA",188,4,2,0,1,1,0,0,"0",16300,0,0,61494,0,"0",0,0,0,0,16300,0,0,61494,0
"10804","0","M",39533.35,"PROF","46-50",839,8,"SA",178,4,3,1,0,0,0,2,"0",0,406820,95410,0,0,"1",0,0,1,0,0,406820,47705,0,0
"10805","0","M",49054.44,"SAL","26-30",806,18,"SA",64,5,5,0,1,0,0,4,"0",8900,0,12660,0,0,"0",0,0,1,0,8900,0,3165,0,0
"10806","0","M",246800.8,"PROF","31-35",545,7,"CA",213,44,18,11,2,0,1,4,"1",34800,293220,59280,0,172990,"0",0,0,0,0,17400,26656.36,14820,0,172990
"10807","0","F",120882.88,"SENP","41-45",635,12,"SA",131,12,6,0,1,1,0,4,"0",12500,0,57840,945838,0,"0",0,0,0,0,12500,0,14460,945838,0
"10808","0","O",2309.39,"PROF","41-45",177,28,"CA",110,0,4,1,1,0,0,2,"0",4400,164190,31040,0,0,"0",0,0,0,1,4400,164190,15520,0,0
"10809","0","M",248629.35,"SENP",">50",257,14,"SA",206,10,5,0,1,0,0,4,"1",7700,0,27110,0,0,"0",0,0,0,0,7700,0,6777.5,0,0
"10810","0","M",301439.68,"SAL",">50",516,1,"CA",51,14,17,11,2,0,1,3,"0",41300,366810,87960,0,58819,"0",0,0,0,0,20650,33346.36,29320,0,58819
"10811","1","F",67918.93,"PROF","46-50",261,26,"SA",77,10,2,2,0,0,0,0,"1",0,824870,0,0,0,"0",0,0,0,0,0,412435,0,0,0
"10812","0","M",1056859,"SAL","26-30",178,4,"SA",50,4,5,1,1,1,0,2,"0",15500,278000,19500,497999,0,"0",0,0,0,0,15500,278000,9750,497999,0
"10813","1","M",179869.58,"PROF",">50",544,1,"SA",154,16,15,5,2,3,1,4,"0",49800,637190,17830,195369,163064,"0",0,0,0,0,24900,127438,4457.5,65123,163064
"10814","0","F",1734771.71,"PROF",">50",619,25,"SA",171,17,2,0,2,0,0,0,"0",43300,0,0,0,0,"0",0,0,0,0,21650,0,0,0,0
"10815","0","M",440072.66,"SAL","26-30",412,5,"CA",119,3,3,0,0,0,0,3,"0",0,0,61780,0,0,"0",0,0,0,0,0,0,20593.33,0,0
"10816","0","F",209780.82,"SENP","26-30",830,30,"SA",173,5,4,4,0,0,0,0,"0",0,205610,0,0,0,"0",0,0,0,0,0,51402.5,0,0,0
"10817","1","F",99547.56,"PROF","31-35",625,28,"SA",122,11,4,1,2,1,0,0,"1",28800,139200,0,294379,0,"0",0,0,0,0,14400,139200,0,294379,0
"10818","0","M",49068.58,"SAL","26-30",715,15,"SA",114,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"10819","0","M",169512.95,"SELF-EMP","41-45",703,28,"SA",41,6,2,1,0,0,0,1,"1",0,287830,71320,0,0,"0",0,0,0,0,0,287830,71320,0,0
"10820","0","M",119681.11,"SENP","36-40",123,25,"SA",40,0,4,2,1,1,0,0,"0",16200,488410,0,574251,0,"0",0,0,0,0,16200,244205,0,574251,0
"10821","0","F",2525458.9,"PROF","<25",333,9,"SA",129,18,14,2,2,4,1,5,"0",15100,355230,534050,314969,194235,"0",0,0,0,0,7550,177615,106810,78742.25,194235
"10822","0","M",420352.38,"SAL","46-50",301,2,"SA",56,11,5,1,1,1,0,2,"0",2900,96090,49750,473640,0,"0",0,0,0,0,2900,96090,24875,473640,0
"10823","1","M",2903.66,"PROF","26-30",280,21,"SA",38,10,2,0,1,0,0,1,"0",0,0,99430,0,0,"0",0,0,0,0,0,0,99430,0,0
"10824","0","M",712086.58,"SAL",">50",403,6,"SA",157,6,5,0,1,0,0,4,"0",17400,0,20790,0,0,"0",0,0,0,0,17400,0,5197.5,0,0
"10825","0","F",679591.86,"PROF",">50",199,18,"SA",38,10,5,1,1,1,0,2,"1",2200,981410,19200,605650,0,"0",0,0,0,1,2200,981410,9600,605650,0
"10826","0","F",124523.52,"SENP","<25",412,14,"SA",216,8,5,2,1,1,0,1,"1",19800,640620,0,891179,0,"0",0,0,0,1,19800,320310,0,891179,0
"10827","0","M",555301.05,"SENP","31-35",900,7,"SA",168,4,3,1,0,0,0,2,"1",0,871130,41490,0,0,"0",0,0,0,0,0,871130,20745,0,0
"10828","0","F",698176.57,"PROF","46-50",215,26,"SA",197,20,4,2,1,0,0,1,"1",19100,261980,46080,0,0,"0",0,0,0,0,19100,130990,46080,0,0
"10829","0","F",403261.11,"SENP","<25",832,20,"SA",125,8,6,3,1,1,0,1,"1",5700,514300,0,929314,0,"0",0,0,0,0,5700,171433.33,0,929314,0
"10830","1","F",1029407.02,"SENP","<25",876,2,"SA",110,18,14,6,2,4,1,1,"1",29800,162840,48210,979207.14,121038,"0",0,0,0,0,14900,27140,48210,244801.79,121038
"10831","0","F",488649.56,"SELF-EMP","36-40",606,22,"SA",83,10,3,2,0,0,0,1,"0",0,777220,26420,0,0,"0",0,0,0,0,0,388610,26420,0,0
"10832","0","M",606047.98,"PROF","36-40",396,4,"SA",42,9,5,2,1,1,0,1,"0",8400,601640,0,518898,0,"0",0,0,0,0,8400,300820,0,518898,0
"10833","0","F",383372.73,"PROF",">50",873,30,"SA",68,6,3,0,0,0,2,1,"1",0,0,25140,0,81829,"0",0,0,0,0,0,0,25140,0,40914.5
"10834","0","M",274458.07,"PROF","26-30",437,25,"SA",125,5,2,2,0,0,0,0,"1",0,780010,0,0,0,"0",0,0,0,0,0,390005,0,0,0
"10835","0","F",910652.13,"PROF","31-35",182,22,"SA",104,2,4,3,0,1,0,0,"1",0,265560,0,658412,0,"0",0,0,0,0,0,88520,0,658412,0
"10836","0","F",112906.19,"PROF","41-45",852,6,"SA",91,7,5,0,1,0,0,4,"0",3300,0,58230,0,0,"0",0,0,0,0,3300,0,14557.5,0,0
"10837","0","M",1921697.2,"PROF","41-45",349,16,"SA",175,11,6,3,1,1,0,1,"1",13800,587300,0,134620,0,"0",0,0,0,0,13800,195766.67,0,134620,0
"10838","1","M",182700.7,"PROF","36-40",368,30,"SA",202,6,3,1,2,0,0,0,"1",46500,648210,0,0,0,"0",0,0,0,0,23250,648210,0,0,0
"10839","0","O",2807.87,"SAL",">50",708,17,"CA",100,14,17,11,2,0,1,3,"1",2500,768160,58470,0,115605,"0",0,0,0,0,1250,69832.73,19490,0,115605
"10840","0","F",128130.51,"SAL","26-30",286,25,"SA",203,8,3,1,2,0,0,0,"0",12800,174140,0,0,0,"0",0,0,0,0,6400,174140,0,0,0
"10841","0","M",421780.41,"SAL","31-35",379,20,"SA",190,5,6,0,1,1,0,4,"0",18600,0,39920,293608,0,"0",0,0,0,0,18600,0,9980,293608,0
"10842","0","F",1268875.98,"SENP","<25",336,9,"SA",154,10,5,1,1,1,0,2,"0",12900,27920,48760,269024,0,"0",0,0,0,0,12900,27920,24380,269024,0
"10843","0","F",267517.52,"SENP","36-40",164,9,"SA",193,10,5,2,1,1,0,1,"0",10900,691250,0,650269,0,"0",0,0,0,0,10900,345625,0,650269,0
"10844","0","M",788523.38,"SENP","41-45",309,15,"SA",198,10,5,1,1,1,0,2,"0",5400,291380,57560,139437,0,"0",0,0,0,0,5400,291380,28780,139437,0
"10845","0","F",2834068.87,"PROF","26-30",487,25,"SA",122,0,2,0,1,1,0,0,"0",7900,0,0,795564,0,"0",0,0,0,0,7900,0,0,795564,0
"10846","0","M",170762.95,"SELF-EMP",">50",349,13,"SA",98,14,7,3,1,1,0,2,"0",3900,741280,22910,309200,0,"0",0,0,0,0,3900,247093.33,11455,309200,0
"10847","0","F",3944134.54,"PROF","41-45",686,3,"CA",172,10,10,1,1,0,1,7,"0",4200,116540,244120,0,26679,"0",0,0,0,0,4200,116540,34874.29,0,26679
"10848","1","O",14938.07,"PROF","31-35",466,21,"CA",105,32,2,0,1,0,0,1,"1",6500,0,68720,0,0,"0",0,0,0,0,6500,0,68720,0,0
"10849","0","M",424778.14,"PROF","46-50",354,22,"SA",125,10,2,1,0,0,1,0,"0",0,121260,0,0,43772,"0",0,0,0,0,0,121260,0,0,43772
"10850","0","M",131671.6,"PROF","31-35",228,19,"SA",206,14,7,3,1,1,0,2,"0",18400,518680,50250,619797,0,"0",0,0,0,1,18400,172893.33,25125,619797,0
"10851","1","M",7701.45,"PROF","41-45",134,13,"CA",177,38,15,1,2,4,1,7,"1",47700,822300,91080,970687,3386,"0",0,0,0,0,23850,822300,13011.43,242671.75,3386
"10852","1","M",9842.72,"PROF","36-40",307,9,"SA",119,10,5,1,1,1,0,2,"0",13400,530770,25330,885040,0,"0",0,0,0,0,13400,530770,12665,885040,0
"10853","0","F",1412684.6,"SENP","41-45",848,11,"CA",123,17,22,10,2,7,1,2,"0",33200,560210,82740,215079,153697,"0",0,0,0,0,16600,56021,41370,30725.57,153697
"10854","0","M",35701.61,"SELF-EMP","26-30",167,11,"SA",125,10,5,1,1,1,0,2,"0",19800,800200,71180,477649,0,"0",0,0,0,0,19800,800200,35590,477649,0
"10855","1","M",11131.37,"SELF-EMP","41-45",753,2,"SA",136,17,8,5,1,1,0,1,"0",2300,763040,0,155929,0,"0",0,0,0,0,2300,152608,0,155929,0
"10856","0","M",775053.78,"SENP","26-30",574,15,"SA",31,14,7,1,1,1,0,4,"0",14700,895520,40260,770219,0,"0",0,0,0,0,14700,895520,10065,770219,0
"10857","0","M",214476.2,"SELF-EMP","46-50",119,19,"SA",219,10,5,1,1,1,0,2,"0",3800,10920,27410,650422,0,"0",0,0,0,0,3800,10920,13705,650422,0
"10858","0","F",98789.57,"SELF-EMP","36-40",250,31,"SA",79,12,1,0,0,0,0,1,"0",0,0,38870,0,0,"0",0,0,0,0,0,0,38870,0,0
"10859","1","M",1366564.05,"PROF",">50",796,13,"SA",135,4,3,1,0,0,0,2,"1",0,789120,80510,0,0,"0",0,0,0,0,0,789120,40255,0,0
"10860","0","F",19971.62,"SAL","36-40",201,26,"SA",145,14,3,3,0,0,0,0,"0",0,692870,0,0,0,"0",0,0,0,0,0,230956.67,0,0,0
"10861","0","M",533502.15,"PROF","26-30",171,16,"SA",95,20,16,11,2,0,1,2,"1",40200,334600,0,0,193767,"0",0,0,0,0,20100,30418.18,0,0,193767
"10862","0","M",75364.28,"SENP","41-45",372,18,"SA",148,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"10863","0","F",1148063.55,"PROF","<25",194,26,"SA",219,10,2,0,1,0,1,0,"1",13500,0,0,0,78708,"0",0,0,0,0,13500,0,0,0,78708
"10864","0","F",449783.11,"SELF-EMP",">50",348,19,"CA",103,20,1,0,0,0,1,0,"0",0,0,0,0,42736,"0",0,0,0,0,0,0,0,0,42736
"10865","0","M",148862.12,"SAL",">50",793,7,"SA",111,14,7,0,1,1,0,5,"0",14900,0,464480,694291,0,"0",0,0,0,0,14900,0,92896,694291,0
"10866","1","M",27094.79,"SELF-EMP",">50",142,7,"SA",197,11,7,2,1,0,0,4,"1",4100,384270,66230,0,0,"0",0,0,0,0,4100,192135,16557.5,0,0
"10867","0","M",134164.14,"SELF-EMP","<25",408,18,"SA",57,20,14,2,2,4,1,5,"0",21500,316000,344000,362060,63940,"0",0,0,0,0,10750,158000,68800,90515,63940
"10868","0","M",1557777.13,"SAL","36-40",964,10,"SA",57,6,4,2,0,0,0,2,"1",0,655810,36200,0,0,"0",0,0,0,0,0,327905,18100,0,0
"10869","0","M",757287.02,"SELF-EMP","36-40",298,24,"SA",117,17,1,1,0,0,0,0,"0",0,204750,0,0,0,"0",0,0,0,0,0,204750,0,0,0
"10870","0","M",3303311.78,"SENP","26-30",530,26,"SA",201,2,3,1,2,0,0,0,"0",16300,845230,0,0,0,"0",0,0,0,0,8150,845230,0,0,0
"10871","0","M",78252.31,"SAL",">50",934,19,"SA",160,7,7,3,1,1,0,2,"0",8900,557070,56800,757943,0,"0",0,0,0,1,8900,185690,28400,757943,0
"10872","0","M",321679.33,"PROF","46-50",902,14,"SA",217,17,14,3,2,4,1,4,"1",26700,460750,953760,465442,21220,"0",0,0,0,0,13350,153583.33,238440,116360.5,21220
"10873","0","F",76066.04,"PROF","<25",451,24,"SA",45,10,4,2,0,1,1,0,"0",0,125850,0,616682,9388,"0",0,0,0,0,0,62925,0,616682,9388
"10874","0","M",33776.41,"SAL","46-50",147,19,"SA",47,4,3,2,0,0,0,1,"0",0,600920,0,0,0,"0",0,0,0,0,0,300460,0,0,0
"10875","1","M",325128.38,"PROF","36-40",783,21,"SA",111,11,4,3,0,0,1,0,"1",0,428580,0,0,65080,"0",0,0,0,0,0,142860,0,0,65080
"10876","0","M",39632.53,"SAL","26-30",661,14,"SA",125,8,5,0,1,0,0,4,"0",14500,0,49520,0,0,"0",0,0,0,0,14500,0,12380,0,0
"10877","0","F",96994.46,"PROF",">50",287,7,"SA",163,5,4,2,0,0,0,2,"0",0,939330,23460,0,0,"0",0,0,0,0,0,469665,11730,0,0
"10878","1","M",749517.79,"SENP","41-45",185,3,"SA",84,10,5,1,1,1,0,2,"1",12300,419920,43380,338867,0,"0",0,0,0,0,12300,419920,21690,338867,0
"10879","1","M",43974.03,"SELF-EMP","31-35",667,17,"SA",202,11,5,1,1,1,0,2,"1",19400,583970,31990,313295,0,"0",0,0,0,0,19400,583970,15995,313295,0
"10880","0","F",75321.17,"SAL","31-35",600,25,"SA",205,4,4,1,0,1,2,0,"1",0,446300,0,698830,171090,"0",0,0,0,0,0,446300,0,698830,85545
"10881","0","F",1515811.38,"SENP","26-30",129,6,"SA",65,10,6,0,1,1,0,4,"0",11900,0,48080,848924,0,"0",0,0,0,0,11900,0,12020,848924,0
